Date,STOCKS,STOCKS_TR,BONDS,GOLD
1970-06-10,75.480000,87.177041,0.959698,35.550000
1970-06-11,74.450000,86.001977,0.956159,35.650000
1970-06-12,73.880000,85.357891,0.951870,35.630000
1970-06-15,74.580000,86.180891,0.952172,35.520000
1970-06-16,76.150000,88.009491,0.960852,35.380000
1970-06-17,76.000000,87.850823,0.958846,35.400000
1970-06-18,76.510000,88.455014,0.959147,35.400000
1970-06-19,77.050000,89.094087,0.959447,35.350000
1970-06-22,76.640000,88.634872,0.962818,35.390000
1970-06-23,74.760000,86.475431,0.968511,35.400000
1970-06-24,73.970000,85.576069,0.972684,35.550000
1970-06-25,74.020000,85.648200,0.971426,35.500000
1970-06-26,73.470000,85.026095,0.970171,35.450000
1970-06-29,72.890000,84.369062,0.972023,35.480000
1970-06-30,72.720000,84.186374,0.978543,35.490000
1970-07-01,72.940000,84.455108,0.981973,35.490000
1970-07-02,72.920000,84.446040,0.989341,35.440000
1970-07-06,71.780000,83.139935,0.994386,35.350000
1970-07-07,71.230000,82.516762,0.997068,35.300000
1970-07-08,73.000000,84.580993,0.994970,35.300000
1970-07-09,74.060000,85.823266,0.995266,35.300000
1970-07-10,74.450000,86.289529,0.991581,35.350000
1970-07-13,74.550000,86.419828,0.991084,35.310000
1970-07-14,74.420000,86.283546,0.992967,35.310000
1970-07-15,75.230000,87.237066,0.996441,35.280000
1970-07-16,76.340000,88.538781,0.999129,35.300000
1970-07-17,77.690000,90.119275,1.000224,35.300000
1970-07-20,77.790000,90.250308,0.999719,35.310000
1970-07-21,76.980000,89.325620,1.000815,35.300000
1970-07-22,77.030000,89.398541,1.002712,35.310000
1970-07-23,78.000000,90.539206,1.011832,35.300000
1970-07-24,77.820000,90.345374,1.010507,35.310000
1970-07-27,77.650000,90.163084,1.009184,35.300000
1970-07-28,77.770000,90.317463,1.005442,35.300000
1970-07-29,78.040000,90.646093,1.007347,35.280000
1970-07-30,78.070000,90.696061,1.008448,35.300000
1970-07-31,78.050000,90.687957,1.008743,35.300000
1970-08-03,77.020000,89.505896,1.008232,35.330000
1970-08-04,77.190000,89.717981,1.007721,35.310000
1970-08-05,77.180000,89.720918,1.006404,35.320000
1970-08-06,77.080000,89.619230,1.005896,35.330000
1970-08-07,77.280000,89.866310,1.004583,35.300000
1970-08-10,76.200000,88.624998,1.000861,35.280000
1970-08-11,75.820000,88.197419,0.997956,35.230000
1970-08-12,75.420000,87.746433,0.996658,35.250000
1970-08-13,74.760000,86.992805,0.995363,35.260000
1970-08-14,75.180000,87.495647,0.988495,35.250000
1970-08-17,75.330000,87.684419,0.985633,35.250000
1970-08-18,76.200000,88.711332,0.988300,35.250000
1970-08-19,76.960000,89.610514,0.990973,35.250000
1970-08-20,77.840000,90.649709,0.992067,35.330000
1970-08-21,79.240000,92.294811,0.995542,35.410000
1970-08-24,80.990000,94.348102,1.005400,35.460000
1970-08-25,81.120000,94.514856,1.007307,35.600000
1970-08-26,81.210000,94.635055,1.008411,35.690000
1970-08-27,81.080000,94.498923,1.006289,35.730000
1970-08-28,81.860000,95.423351,1.005782,35.800000
1970-09-01,80.950000,94.377201,1.007990,35.930000
1970-09-02,80.960000,94.403327,1.007483,36.100000
1970-09-03,82.090000,95.735433,1.007782,36.280000
1970-09-04,82.830000,96.613115,1.008887,36.250000
1970-09-08,83.040000,96.872869,1.006765,36.080000
1970-09-09,82.790000,96.596074,1.003843,36.250000
1970-09-10,82.300000,96.039169,1.005749,36.180000
1970-09-11,82.520000,96.310617,1.007659,36.330000
1970-09-14,82.070000,95.800178,1.009571,36.300000
1970-09-15,81.360000,94.986081,1.011486,36.200000
1970-09-16,81.790000,95.502657,1.016640,36.050000
1970-09-17,82.290000,96.101125,1.023445,36.210000
1970-09-18,82.620000,96.501242,1.024561,36.150000
1970-09-21,81.910000,95.686746,1.026498,36.240000
1970-09-22,81.860000,95.643004,1.027616,36.280000
1970-09-23,81.910000,95.716084,1.031201,36.170000
1970-09-24,81.660000,95.438618,1.029848,36.230000
1970-09-25,82.830000,96.820664,1.028496,36.150000
1970-09-28,83.910000,98.097926,1.026325,36.190000
1970-09-29,83.860000,98.054510,1.027444,36.200000
1970-09-30,84.300000,98.584017,1.028564,36.400000
1970-10-01,84.320000,98.622120,1.028861,36.380000
1970-10-02,85.160000,99.619318,1.031628,36.330000
1970-10-05,86.470000,101.166611,1.031925,36.730000
1970-10-06,86.850000,101.626297,1.033874,36.830000
1970-10-07,86.890000,101.688270,1.034998,36.680000
1970-10-08,85.950000,100.603356,1.033639,36.730000
1970-10-09,85.080000,99.600048,1.033936,36.930000
1970-10-13,84.060000,98.420837,1.034234,37.430000
1970-10-14,84.190000,98.587736,1.030394,37.250000
1970-10-15,84.650000,99.141117,1.030693,37.550000
1970-10-16,84.280000,98.722574,1.030167,37.500000
1970-10-19,83.150000,97.413668,1.027169,37.600000
1970-10-20,83.640000,98.002262,1.025825,37.880000
1970-10-21,83.660000,98.040324,1.022022,37.970000
1970-10-22,83.380000,97.726828,1.019052,38.000000
1970-10-23,83.770000,98.198519,1.020984,38.450000
1970-10-26,83.310000,97.673946,1.021286,38.900000
1970-10-27,83.120000,97.465765,1.023221,39.010000
1970-10-28,83.430000,97.843815,1.026797,38.680000
1970-10-29,83.360000,97.776325,1.032848,38.180000
1970-10-30,83.250000,97.661895,1.031495,37.250000
1970-11-02,83.510000,97.981421,1.039222,37.650000
1970-11-04,84.390000,99.028479,1.040352,37.200000
1970-11-05,84.100000,98.702893,1.043147,36.750000
1970-11-06,84.220000,98.858400,1.047618,37.100000
1970-11-09,84.670000,99.401308,1.055458,37.330000
1970-11-10,84.790000,99.556960,1.055753,37.330000
1970-11-12,84.150000,98.820295,1.058583,37.350000
1970-11-13,83.370000,97.919002,1.061419,37.660000
1970-11-16,83.240000,97.780869,1.065110,37.680000
1970-11-17,83.470000,98.065580,1.067961,37.630000
1970-11-18,82.790000,97.281250,1.074235,37.460000
1970-11-19,82.910000,97.436713,1.086559,37.390000
1970-11-20,83.720000,98.403116,1.107710,37.630000
1970-11-23,84.240000,99.028941,1.122174,37.450000
1970-11-24,84.780000,99.678461,1.110785,37.600000
1970-11-25,85.090000,100.057752,1.108403,37.650000
1970-11-27,85.930000,101.060384,1.108688,37.600000
1970-11-30,87.200000,102.569023,1.108086,37.540000
1970-12-01,87.470000,102.900804,1.109258,37.450000
1970-12-02,88.480000,104.103219,1.115755,37.550000
1970-12-03,88.900000,104.611785,1.124965,37.550000
1970-12-04,89.460000,105.285232,1.134247,37.540000
1970-12-07,89.940000,105.864711,1.129082,37.400000
1970-12-08,89.470000,105.326142,1.127556,37.380000
1970-12-09,89.540000,105.423121,1.123327,37.100000
1970-12-10,89.920000,105.885115,1.123610,37.150000
1970-12-11,90.260000,106.300133,1.126589,37.180000
1970-12-14,89.800000,105.773095,1.131378,37.300000
1970-12-15,89.660000,105.622829,1.128943,37.630000
1970-12-16,89.720000,105.708126,1.129225,37.560000
1970-12-17,90.040000,106.099777,1.128604,37.630000
1970-12-18,90.220000,106.326564,1.126177,37.630000
1970-12-21,89.940000,106.011289,1.115649,37.630000
1970-12-22,90.040000,106.143827,1.109687,37.680000
1970-12-23,90.100000,106.229245,1.105535,37.330000
1970-12-28,91.090000,107.411169,1.108761,37.350000
1970-12-29,92.080000,108.593416,1.107275,37.330000
1970-12-30,92.270000,108.832517,1.111992,37.430000
1970-12-31,92.150000,108.706036,1.113169,37.380000
1971-01-04,91.150000,107.540814,1.117018,37.440000
1971-01-05,91.800000,108.321986,1.116411,37.510000
1971-01-06,92.350000,108.985365,1.116698,37.420000
1971-01-07,92.380000,109.035248,1.118771,37.390000
1971-01-08,92.190000,108.825479,1.119952,37.500000
1971-01-11,91.980000,108.592043,1.124718,37.750000
1971-01-12,92.720000,109.480118,1.128603,37.950000
1971-01-13,92.560000,109.305741,1.134304,38.030000
1971-01-14,92.800000,109.603683,1.140940,37.950000
1971-01-15,93.030000,109.889891,1.141221,38.100000
1971-01-18,93.410000,110.353359,1.146981,38.050000
1971-01-19,93.760000,110.781505,1.146344,37.900000
1971-01-20,93.780000,110.819854,1.148458,38.130000
1971-01-21,94.190000,111.319074,1.154251,38.080000
1971-01-22,94.880000,112.149344,1.157300,37.940000
1971-01-25,95.280000,112.637049,1.158505,38.050000
1971-01-26,95.590000,113.018486,1.156929,38.150000
1971-01-27,94.890000,112.205873,1.155357,38.050000
1971-01-28,95.210000,112.599175,1.156560,38.050000
1971-01-29,95.880000,113.406503,1.155914,38.050000
1971-02-01,96.420000,114.059672,1.156193,38.180000
1971-02-02,96.430000,114.086043,1.154623,38.500000
1971-02-03,96.630000,114.337208,1.154903,38.930000
1971-02-04,96.620000,114.339953,1.156107,38.460000
1971-02-05,96.930000,114.721384,1.156387,38.410000
1971-02-08,97.450000,115.351456,1.157592,38.700000
1971-02-09,97.510000,115.437184,1.159723,38.850000
1971-02-10,97.390000,115.309840,1.159075,38.850000
1971-02-11,97.910000,115.940222,1.159355,38.950000
1971-02-16,98.660000,116.843116,1.156852,38.950000
1971-02-17,98.200000,116.313235,1.157132,38.880000
1971-02-18,97.560000,115.570015,1.157413,38.840000
1971-02-19,96.740000,114.613373,1.156768,38.730000
1971-02-22,95.720000,113.419534,1.154272,38.750000
1971-02-23,96.090000,113.872411,1.151784,38.790000
1971-02-24,96.730000,114.645367,1.153909,38.750000
1971-02-25,96.960000,114.932582,1.158807,38.780000
1971-02-26,96.750000,114.698310,1.156307,38.800000
1971-03-01,97.000000,115.008900,1.158438,38.690000
1971-03-02,96.980000,114.999437,1.161500,38.710000
1971-03-03,96.950000,114.978112,1.165498,38.810000
1971-03-04,97.920000,116.142733,1.165777,38.750000
1971-03-05,98.960000,117.390666,1.167922,38.750000
1971-03-08,99.380000,117.903434,1.171939,38.790000
1971-03-09,99.460000,118.012955,1.180656,38.810000
1971-03-10,99.300000,117.837732,1.190377,38.850000
1971-03-11,99.390000,117.959134,1.201127,39.000000
1971-03-12,99.570000,118.187380,1.198515,39.040000
1971-03-15,100.710000,119.555179,1.200705,39.000000
1971-03-16,101.210000,120.163555,1.202898,38.900000
1971-03-17,101.120000,120.071590,1.209905,38.930000
1971-03-18,101.190000,120.169587,1.215982,39.000000
1971-03-19,101.010000,119.970715,1.220141,38.950000
1971-03-22,100.620000,119.522373,1.229193,38.960000
1971-03-23,100.280000,119.133311,1.233390,38.950000
1971-03-24,99.620000,118.363988,1.230694,38.890000
1971-03-25,99.610000,118.366773,1.228989,38.930000
1971-03-26,99.950000,118.785462,1.224338,38.880000
1971-03-29,100.030000,118.895257,1.218727,38.780000
1971-03-30,100.260000,119.183366,1.222895,38.800000
1971-03-31,100.310000,119.257571,1.220227,38.880000
1971-04-01,100.390000,119.366956,1.215614,38.900000
1971-04-02,100.560000,119.583378,1.213938,38.880000
1971-04-05,100.790000,119.871201,1.211294,38.890000
1971-04-06,101.510000,120.741857,1.214472,38.850000
1971-04-07,101.980000,121.315353,1.216685,38.900000
1971-04-08,102.100000,121.472625,1.213061,38.980000
1971-04-13,102.980000,122.534137,1.203892,38.950000
1971-04-14,103.370000,123.012858,1.199350,38.900000
1971-04-15,103.520000,123.206085,1.196746,38.910000
1971-04-16,103.490000,123.185126,1.195107,38.950000
1971-04-19,104.010000,123.818831,1.189646,38.950000
1971-04-20,103.610000,123.357471,1.181358,38.910000
1971-04-21,103.360000,123.074587,1.175023,38.900000
1971-04-22,103.560000,123.327465,1.177184,39.150000
1971-04-23,104.050000,123.925757,1.178407,39.050000
1971-04-26,103.940000,123.809577,1.179631,38.900000
1971-04-27,104.590000,124.598652,1.179912,38.950000
1971-04-28,104.770000,124.828001,1.181137,39.230000
1971-04-29,104.630000,124.676138,1.173858,39.450000
1971-04-30,103.950000,123.880779,1.173202,39.700000
1971-05-03,103.290000,123.109250,1.166915,39.430000
1971-05-04,103.790000,123.720112,1.157864,39.650000
1971-05-05,103.780000,123.723187,1.157225,40.100000
1971-05-06,103.230000,123.082491,1.155661,40.300000
1971-05-07,102.870000,122.668177,1.158723,39.780000
1971-05-10,102.360000,122.074892,1.161791,39.840000
1971-05-11,102.620000,122.399766,1.158360,40.200000
1971-05-12,102.900000,122.748571,1.150308,40.450000
1971-05-13,102.690000,122.512942,1.139555,40.800000
1971-05-14,102.210000,121.955134,1.138024,41.200000
1971-05-17,100.690000,120.156279,1.131034,40.700000
1971-05-18,100.830000,120.337909,1.124090,40.900000
1971-05-19,101.070000,120.638929,1.128883,40.600000
1971-05-20,101.310000,120.940019,1.139113,41.150000
1971-05-21,100.990000,120.572675,1.135761,40.980000
1971-05-24,100.130000,119.560529,1.139690,40.780000
1971-05-25,99.470000,118.786946,1.144542,41.030000
1971-05-26,99.590000,118.944648,1.151244,40.900000
1971-05-27,99.400000,118.732139,1.153377,40.700000
1971-05-28,99.630000,119.021263,1.150899,40.840000
1971-06-01,100.200000,119.716886,1.153032,40.840000
1971-06-02,100.960000,120.639687,1.164392,40.600000
1971-06-03,101.010000,120.714316,1.169338,40.600000
1971-06-04,101.300000,121.075778,1.163077,40.600000
1971-06-07,101.090000,120.839718,1.155922,40.450000
1971-06-08,100.320000,119.934192,1.152514,40.180000
1971-06-09,100.290000,119.913122,1.147274,39.930000
1971-06-10,100.640000,120.346397,1.143896,39.750000
1971-06-11,101.070000,120.875441,1.142360,39.600000
1971-06-14,100.220000,119.873789,1.130774,39.550000
1971-06-15,100.320000,120.008187,1.122025,39.590000
1971-06-16,100.520000,120.262242,1.126813,39.980000
1971-06-17,100.500000,120.253150,1.127112,39.840000
1971-06-18,98.970000,118.437265,1.136427,39.950000
1971-06-21,97.870000,117.135507,1.141270,39.950000
1971-06-22,97.590000,116.814840,1.133348,40.130000
1971-06-23,98.410000,117.810787,1.134553,40.300000
1971-06-24,98.130000,117.490120,1.134850,40.380000
1971-06-25,97.990000,117.336993,1.134240,40.100000
1971-06-28,97.740000,117.052108,1.132723,39.950000
1971-06-29,98.820000,118.359942,1.130303,39.900000
1971-06-30,98.700000,118.230815,1.127890,40.100000
1971-07-01,99.780000,119.539201,1.129092,40.240000
1971-07-02,99.780000,119.554039,1.129392,40.380000
1971-07-06,99.760000,119.544915,1.130595,40.300000
1971-07-07,100.040000,119.895285,1.132704,40.250000
1971-07-08,100.340000,120.269709,1.132097,40.280000
1971-07-09,100.690000,120.704155,1.131491,40.240000
1971-07-12,100.820000,120.874977,1.139032,40.380000
1971-07-13,99.500000,119.307408,1.138419,40.310000
1971-07-14,99.220000,118.986478,1.139629,40.350000
1971-07-15,99.280000,119.073200,1.140839,40.430000
1971-07-16,99.110000,118.884088,1.134749,40.740000
1971-07-19,98.930000,118.682931,1.130509,41.000000
1971-07-20,99.320000,119.165532,1.131715,40.900000
1971-07-21,99.280000,119.132331,1.132016,41.160000
1971-07-22,99.110000,118.943125,1.124166,41.700000
1971-07-23,98.940000,118.753870,1.119972,41.630000
1971-07-26,98.140000,117.808401,1.118484,41.750000
1971-07-27,97.780000,117.390875,1.114315,41.900000
1971-07-28,97.070000,116.553048,1.111055,42.050000
1971-07-29,96.020000,115.306768,1.117583,42.280000
1971-07-30,95.580000,114.792702,1.120570,42.400000
1971-08-02,95.960000,115.263577,1.119979,42.350000
1971-08-03,94.510000,113.536441,1.115804,42.250000
1971-08-04,93.890000,112.805957,1.117895,42.500000
1971-08-05,94.090000,113.060491,1.120883,42.750000
1971-08-06,94.250000,113.267023,1.121189,42.560000
1971-08-09,93.530000,112.416045,1.119700,43.940000
1971-08-10,93.540000,112.442255,1.119110,43.250000
1971-08-11,94.660000,113.802775,1.122102,42.850000
1971-08-12,96.000000,115.428125,1.127793,43.250000
1971-08-13,95.690000,115.069959,1.138924,43.000000
1971-08-17,99.990000,120.255358,1.174365,43.050000
1971-08-18,98.600000,118.598822,1.169961,43.150000
1971-08-19,98.160000,118.084549,1.171192,43.300000
1971-08-20,98.330000,118.303962,1.168675,43.300000
1971-08-23,99.250000,119.425778,1.158686,43.300000
1971-08-24,100.400000,120.824628,1.168254,43.200000
1971-08-25,100.410000,120.851915,1.166680,42.780000
1971-08-26,100.240000,120.662561,1.169777,42.000000
1971-08-27,100.480000,120.966690,1.173816,41.130000
1971-08-31,99.030000,119.236322,1.179105,40.650000
1971-09-01,99.070000,119.299193,1.185058,41.100000
1971-09-02,99.290000,119.578831,1.190091,41.380000
1971-09-03,100.690000,121.279657,1.195143,41.700000
1971-09-07,101.150000,121.848682,1.200213,41.650000
1971-09-08,101.340000,122.092593,1.199542,41.400000
1971-09-09,100.800000,121.457072,1.195034,41.750000
1971-09-10,100.420000,121.014181,1.196280,41.650000
1971-09-13,100.070000,120.607331,1.188915,41.620000
1971-09-14,99.340000,119.742392,1.191109,41.790000
1971-09-15,99.770000,120.275476,1.192354,41.950000
1971-09-16,99.660000,120.157705,1.195508,42.240000
1971-09-17,99.960000,120.534231,1.196756,42.050000
1971-09-20,99.680000,120.211469,1.195132,42.300000
1971-09-21,99.340000,119.816267,1.193511,42.310000
1971-09-22,98.470000,118.781720,1.191894,42.200000
1971-09-23,98.380000,118.687809,1.191233,42.240000
1971-09-24,98.150000,118.424973,1.195338,42.500000
1971-09-27,97.620000,117.800099,1.198499,42.580000
1971-09-28,97.880000,118.128378,1.199750,43.150000
1971-09-29,97.900000,118.167087,1.203880,42.600000
1971-09-30,98.340000,118.712753,1.211875,42.600000
1971-10-01,98.930000,119.439910,1.212164,42.400000
1971-10-04,99.210000,119.792980,1.214392,42.530000
1971-10-05,99.110000,119.687299,1.211766,42.430000
1971-10-06,99.820000,120.559762,1.214963,42.450000
1971-10-07,100.020000,120.816478,1.216223,42.550000
1971-10-08,99.360000,120.034443,1.219430,42.450000
1971-10-12,99.570000,120.303235,1.225571,42.510000
1971-10-13,99.030000,119.665921,1.227818,42.700000
1971-10-14,98.130000,118.593428,1.226139,42.630000
1971-10-15,97.790000,118.197442,1.224463,42.550000
1971-10-18,97.350000,117.680484,1.219852,42.560000
1971-10-19,97.000000,117.272190,1.219164,42.580000
1971-10-20,95.650000,115.654800,1.223354,42.530000
1971-10-21,95.600000,115.608888,1.227556,42.480000
1971-10-22,95.570000,115.587148,1.225878,42.480000
1971-10-26,94.740000,114.597841,1.227146,42.500000
1971-10-27,93.790000,113.463130,1.224488,42.480000
1971-10-28,93.960000,113.683058,1.226735,42.450000
1971-10-29,94.230000,114.024031,1.229966,42.340000
1971-11-01,92.800000,112.308648,1.237140,42.150000
1971-11-03,94.910000,114.876996,1.245343,42.200000
1971-11-04,94.790000,114.746868,1.245625,42.200000
1971-11-05,94.460000,114.362490,1.245908,42.330000
1971-11-08,94.390000,114.292790,1.241207,42.400000
1971-11-09,94.460000,114.392590,1.241491,42.520000
1971-11-10,93.410000,113.136076,1.236810,42.630000
1971-11-11,92.120000,111.588545,1.240064,42.610000
1971-11-12,92.120000,111.603229,1.242333,42.700000
1971-11-15,91.810000,111.242351,1.242617,42.850000
1971-11-16,92.710000,112.347482,1.243896,42.800000
1971-11-17,92.850000,112.531920,1.245175,42.840000
1971-11-18,92.130000,111.674106,1.243467,43.130000
1971-11-19,91.610000,111.058490,1.241762,43.100000
1971-11-22,90.790000,110.079021,1.239067,43.250000
1971-11-23,90.160000,109.329658,1.232415,43.260000
1971-11-24,90.330000,109.550190,1.226787,43.420000
1971-11-26,91.940000,111.517178,1.228058,43.400000
1971-11-29,93.410000,113.314866,1.227365,43.660000
1971-11-30,93.990000,114.033370,1.229619,43.600000
1971-12-01,95.440000,115.806591,1.230892,43.540000
1971-12-02,95.840000,116.306176,1.233150,43.750000
1971-12-03,97.060000,117.800989,1.235412,43.800000
1971-12-06,96.510000,117.147929,1.235701,43.980000
1971-12-07,96.870000,117.599304,1.232035,43.800000
1971-12-08,96.920000,117.674450,1.232324,43.450000
1971-12-09,96.960000,117.737471,1.230642,43.650000
1971-12-10,97.690000,118.638365,1.231916,43.690000
1971-12-13,97.970000,118.992982,1.235163,43.630000
